image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0126,1.0,5946.0,0.4331618547439575,0.3813249535047778,1.1926022553827096,0.0,0.5536217020621839,True,top_0.750
0127,1.0,5378.0,0.5191869735717773,0.40378406787296345,1.1926022553827096,0.0,0.5807427603611852,True,top_0.750
0128,1.0,5146.0,0.34351015090942383,0.3957852638055684,1.1926022553827096,0.0,0.5348238536787481,True,top_0.750
0129,1.0,2129.0,0.2255207896232605,0.3786235105815401,1.1926022553827096,0.0,0.5010360750512002,True,top_0.750
0130,1.0,3154.0,0.29602766036987305,0.4867283950617284,1.1926022553827096,0.0,0.5456890138579004,True,top_0.750
0132,1.0,4993.0,0.01796407252550125,0.5400173047804456,1.1926022553827096,0.0,0.48949534432648667,False,top_0.750
0135,1.0,3824.0,1.0,0.4029929391927495,1.1926022553827096,0.0,0.7007482347981874,True,top_0.750
0136,1.0,4993.0,0.18891793489456177,0.3815528045239187,1.1926022553827096,0.0,0.4926176848546201,False,top_0.750
0137,1.0,3865.0,0.2741840183734894,0.4403554745357183,1.1926022553827096,0.0,0.5286348732273018,True,top_0.750
0140,1.0,4824.0,0.2765454947948456,0.4395844723892838,1.1926022553827096,0.0,0.5290324917960323,True,top_0.750
0141,1.0,3276.0,0.17795395851135254,0.3681312507023261,1.1926022553827096,0.0,0.4865213023034196,False,top_0.750
0142,1.0,2982.0,0.4972589910030365,0.47696737044145876,1.1926022553827096,0.0,0.5935565903611237,True,top_0.750
0143,1.0,2830.0,0.2761238217353821,0.48417450812660395,1.1926022553827096,0.0,0.5400745824654964,True,top_0.750
0144,1.0,2180.0,0.28177449107170105,0.48660714285714285,1.1926022553827096,0.0,0.5420954084822109,True,top_0.750
0145,1.0,4994.0,0.31019651889801025,0.3901257714241075,1.1926022553827096,0.0,0.5250805725805294,True,top_0.750
0146,1.0,3829.0,0.2057856172323227,0.47624378109452736,1.1926022553827096,0.0,0.5205073495817125,True,top_0.750
0147,1.0,2790.0,0.1922914683818817,0.40045930816707337,1.1926022553827096,0.0,0.49818769413723873,True,top_0.750
0148,1.0,1769.0,0.06890444457530975,0.39628136200716846,1.1926022553827096,0.0,0.4662964516456195,False,top_0.750
0149,1.0,3193.0,0.8045036792755127,0.3213243433631881,1.1926022553827096,0.0,0.6314570056596752,True,top_0.750
0150,1.0,2484.0,0.40187230706214905,0.3838071693448702,1.1926022553827096,0.0,0.5464198691017548,True,top_0.750
0151,1.0,1928.0,0.11765202134847641,0.39044147428108544,1.1926022553827096,0.0,0.47702337390739047,False,top_0.750
0152,1.0,2599.0,0.1011217013001442,0.36497682909703694,1.1926022553827096,0.0,0.4665246325992953,False,top_0.750
0154,1.0,2590.0,0.5617778301239014,0.2660776659132936,1.1926022553827096,0.0,0.5569638740092987,True,top_0.750
0155,1.0,1088.0,0.0312051959335804,0.28608992900341834,1.1926022553827096,0.0,0.42932378123424964,False,top_0.750
0156,1.0,2164.0,0.03719322010874748,0.22635983263598328,1.1926022553827096,0.0,0.41588826318618266,False,top_0.750
0157,1.0,3399.0,0.5078012943267822,0.3056654676258993,1.1926022553827096,0.0,0.5533666904881703,True,top_0.750
0158,1.0,2569.0,0.2757021188735962,0.422671931556433,1.1926022553827096,0.0,0.5245935126075073,True,top_0.750
0159,1.0,2859.0,0.7334064245223999,0.4831023994592768,1.1926022553827096,0.0,0.6541272059954192,True,top_0.750
0160,1.0,3541.0,0.28649741411209106,0.43710653005801753,1.1926022553827096,0.0,0.5309009860425271,True,top_0.750
0161,1.0,2738.0,0.8475162386894226,0.5192490043618434,1.1926022553827096,0.0,0.6916913107628164,True,top_0.750
0162,1.0,1876.0,0.37108880281448364,0.3735563520509757,1.1926022553827096,0.0,0.5361612887163648,True,top_0.750
0163,1.0,5244.0,0.3604621887207031,0.39619220308250225,1.1926022553827096,0.0,0.5391635979508014,True,top_0.750
0164,1.0,2957.0,0.1054229587316513,0.4991559756920999,1.1926022553827096,0.0,0.5011447336059378,True,top_0.750
0166,1.0,3177.0,0.08855528384447098,0.46010137581462707,1.1926022553827096,0.0,0.4871641649147745,False,top_0.750
0167,1.0,2175.0,0.36501646041870117,0.4682454251883746,1.1926022553827096,0.0,0.558315471401769,True,top_0.750
0168,1.0,920.0,0.31070253252983093,0.31966643502432246,1.1926022553827096,0.0,0.5075922418885384,True,top_0.750
0169,1.0,991.0,0.3747153580188751,0.3725563909774436,1.1926022553827096,0.0,0.5368179372490797,True,top_0.750
0170,1.0,4228.0,0.11756768077611923,0.5296918065647708,1.1926022553827096,0.0,0.5118148718352225,True,top_0.750
