image_name,registered,matched_points,matched_norm,inlier_ratio,reprojection_error,reprojection_score,geo_score,accepted,accept_rule
0102,1.0,8727.0,0.20935477316379547,0.6234907480174323,1.1657978011059642,0.0,0.5582113802953069,True,threshold_0.550
0103,1.0,8584.0,0.0,0.6246088917994616,1.1657978011059642,0.0,0.5061522229498654,False,threshold_0.550
0104,1.0,4249.0,0.10806040465831757,0.6238437821171634,1.1657978011059642,0.0,0.5329760466938702,False,threshold_0.550
0105,1.0,5148.0,0.19582271575927734,0.6194945848375452,1.1657978011059642,0.0,0.5538293251492056,True,threshold_0.550
0106,1.0,6948.0,0.8080015778541565,0.5093468220804926,1.1657978011059642,0.0,0.6793370999836623,True,threshold_0.550
0107,1.0,3606.0,0.09021376818418503,0.43997071742313326,1.1657978011059642,0.0,0.48254612140182956,False,threshold_0.550
0108,1.0,3496.0,0.05942341685295105,0.495114006514658,1.1657978011059642,0.0,0.48863435584190223,False,threshold_0.550
0109,1.0,4476.0,0.22200430929660797,0.4096650192202087,1.1657978011059642,0.0,0.5079173321292041,False,threshold_0.550
0110,1.0,3695.0,0.08383996784687042,0.47720521761591117,1.1657978011059642,0.0,0.4902612963656954,False,threshold_0.550
0111,1.0,3915.0,0.14993135631084442,0.4670722977809592,1.1657978011059642,0.0,0.5042509135229509,False,threshold_0.550
0112,1.0,3112.0,0.22661305963993073,0.45643883836902316,1.1657978011059642,0.0,0.5207629745022384,False,threshold_0.550
0113,1.0,2443.0,0.2145518660545349,0.49036531513448417,1.1657978011059642,0.0,0.5262292952972547,False,threshold_0.550
0114,1.0,3037.0,0.18895861506462097,0.38384732052578363,1.1657978011059642,0.0,0.4932014838976011,False,threshold_0.550
0115,1.0,1109.0,0.05863894894719124,0.4177024482109228,1.1657978011059642,0.0,0.4690853492895285,False,threshold_0.550
0116,1.0,905.0,0.4254755973815918,0.2984828496042216,1.1657978011059642,0.0,0.5309896117464533,False,threshold_0.550
0117,1.0,2099.0,0.07001373171806335,0.2781237577845502,1.1657978011059642,0.0,0.43703437237565335,False,threshold_0.550
0118,1.0,2071.0,0.7996665835380554,0.2610284850012604,1.1657978011059642,0.0,0.615173767134829,True,threshold_0.550
0119,1.0,2003.0,0.24220435321331024,0.2586518595041322,1.1657978011059642,0.0,0.4752140531793606,False,threshold_0.550
0120,1.0,1791.0,0.10776622593402863,0.24370662675193905,1.1657978011059642,0.0,0.4378682131714919,False,threshold_0.550
0121,1.0,1784.0,0.17395567893981934,0.24153804494990522,1.1657978011059642,0.0,0.4538734309724311,False,threshold_0.550
0122,1.0,1858.0,0.2158266305923462,0.27335589230542884,1.1657978011059642,0.0,0.47229563072444375,False,threshold_0.550
0123,1.0,1189.0,0.24347911775112152,0.22370649106302917,1.1657978011059642,0.0,0.46679640220353763,False,threshold_0.550
0124,1.0,831.0,0.13688959181308746,0.24593074874223142,1.1657978011059642,0.0,0.44570508513882967,False,threshold_0.550
0125,1.0,969.0,0.2849578261375427,0.25214676034348166,1.1657978011059642,0.0,0.4842761466202561,False,threshold_0.550
0126,1.0,1518.0,0.024710727855563164,0.2503711034141514,1.1657978011059642,0.0,0.4187704578174286,False,threshold_0.550
0127,1.0,1407.0,0.035202980041503906,0.3513986013986014,1.1657978011059642,0.0,0.4466503953600263,False,threshold_0.550
0128,1.0,1470.0,0.07844675332307816,0.1745635910224439,1.1657978011059642,0.0,0.4132525860863805,False,threshold_0.550
0129,1.0,942.0,0.4472445547580719,0.20145423438836613,1.1657978011059642,0.0,0.5121746972866095,False,threshold_0.550
