image_name,fft_score,is_fft_blurry,fft_kept,exposure_mean,exposure_score,contrast_score,entropy_score,contrast_norm,entropy_norm,raw_score,accepted,accept_rule
0061,0.384426,False,True,0.4772992037014911,0.9545984074029822,1.0550370228753918,7.692867279052734,0.8863911628723145,0.9172345399856567,0.7054152220521906,True,threshold_0.450
0062,0.380132,False,True,0.4724756612487617,0.9449513224975234,1.0500775753293987,7.679713726043701,0.8749641180038452,0.8951817154884338,0.6950722311979606,True,threshold_0.450
0063,0.457384,False,True,0.47529188396638417,0.9505837679327683,1.034154697304432,7.693401336669922,0.8382763266563416,0.9181299209594727,0.7243516031097166,True,threshold_0.450
0064,0.421189,False,True,0.4767844541455926,0.9535689082911852,1.0258320521570559,7.707569122314453,0.8191002607345581,0.9418832063674927,0.7113860750786473,True,threshold_0.450
0065,0.542139,False,True,0.48247292391703733,0.9649458478340747,1.033034440319267,7.697698593139648,0.835695207118988,0.9253345727920532,0.7620507255490232,True,threshold_0.450
0066,0.514772,False,True,0.48707592107483044,0.9741518421496609,1.06243792938937,7.682203769683838,0.903443455696106,0.8993564248085022,0.7612991445308538,True,threshold_0.450
0067,0.55019,False,True,0.486758244055026,0.973516488110052,1.0900139798798436,7.69485330581665,0.9669812321662903,0.9205642342567444,0.7922883909066173,True,threshold_0.450
0068,0.663945,False,True,0.4818049953268573,0.9636099906537146,1.1039513916624393,7.690185546875,0.9990941286087036,0.9127384424209595,0.8406665123366756,True,threshold_0.450
0069,0.665064,False,True,0.48049941684207936,0.9609988336841587,1.1043444353661709,7.667436122894287,1.0,0.8745974898338318,0.8331448647035982,True,threshold_0.450
0071,0.577716,False,True,0.47653407348921845,0.9530681469784369,1.0767455898597373,7.6398115158081055,0.9364097714424133,0.8282829523086548,0.7746385741459011,True,threshold_0.450
0073,0.567414,False,True,0.4866775049400719,0.9733550098801438,1.0759788978506468,7.686391830444336,0.9346430897712708,0.9063780307769775,0.7898408260856784,True,threshold_0.450
0074,0.548603,False,True,0.5007834027153714,0.9984331945692573,1.0649115534968987,7.70482873916626,0.9091430902481079,0.937288761138916,0.7884142091912563,True,threshold_0.450
0075,0.563542,False,True,0.5116780826919555,0.9766438346160891,1.047987815508088,7.709261417388916,0.8701491355895996,0.944720447063446,0.783719483453827,True,threshold_0.450
0076,0.521992,False,True,0.5208455626592643,0.9583088746814714,1.0453150444782644,7.677796840667725,0.8639907836914062,0.8919679522514343,0.7516503221248625,True,threshold_0.450
0077,0.673944,False,True,0.5265282373153695,0.9469435253692611,1.0251213823783656,7.646939277648926,0.817462682723999,0.8402331471443176,0.7905054710475156,True,threshold_0.450
0078,0.4465,False,True,0.5345391337745481,0.9309217324509038,1.0022484215489285,7.56304931640625,0.7647614479064941,0.6995859146118164,0.6576538189938429,True,threshold_0.450
0079,0.592637,False,True,0.5520720572735707,0.8958558854528587,0.9543200399221571,7.495368480682373,0.6543300747871399,0.5861143469810486,0.6643148614442095,True,threshold_0.450
0080,0.708066,False,True,0.5700974164949589,0.8598051670100821,0.9166128594798639,7.430959701538086,0.5674494504928589,0.4781286418437958,0.6643030518693473,True,threshold_0.450
0081,0.620078,False,True,0.57124556003543,0.8575088799291399,0.8866379481293447,7.38865327835083,0.4983844757080078,0.40719905495643616,0.6006496821187168,True,threshold_0.450
0082,0.523796,False,True,0.5669252477827281,0.8661495044345437,0.8883119283663691,7.365420818328857,0.5022414922714233,0.36824825406074524,0.5568462501533425,True,threshold_0.450
0083,0.479213,False,True,0.5668716561632157,0.8662566876735687,0.8827061229981239,7.3151960372924805,0.4893251955509186,0.28404298424720764,0.519610173494339,True,threshold_0.450
0084,0.456062,False,True,0.5592846888145261,0.8814306223709478,0.8785034805380226,7.227379322052002,0.47964200377464294,0.1368122696876526,0.4820017791666487,True,threshold_0.450
0085,0.502027,False,True,0.560985955975932,0.8780280880481359,0.8454334437641046,7.221380233764648,0.4034455716609955,0.12675438821315765,0.48245640958445785,True,threshold_0.450
0086,0.533435,False,True,0.5540773367917893,0.8918453264164214,0.8160749412269693,7.247152805328369,0.33580106496810913,0.16996386647224426,0.49289605157135497,True,threshold_0.450
0088,0.484093,False,True,0.5564362351669536,0.8871275296660928,0.8138763136433265,7.271544933319092,0.3307352066040039,0.21085892617702484,0.47938153248942433,True,threshold_0.450
0089,0.393493,False,True,0.5614793717258161,0.8770412565483678,0.802379642077451,7.306408882141113,0.30424585938453674,0.26931071281433105,0.44751676574944715,False,threshold_0.450
0091,0.579463,False,True,0.5865448590708697,0.8269102818582605,0.7842854922577478,7.340911388397217,0.26255521178245544,0.32715651392936707,0.5151096015140166,True,threshold_0.450
0092,0.58525,False,True,0.606788132988043,0.786423734023914,0.7807939053245254,7.348512649536133,0.2545103132724762,0.33990055322647095,0.5102669201045723,True,threshold_0.450
0093,0.208477,True,False,0.6146631873685724,0.7706736252628552,0.783953158332225,7.3803935050964355,0.2617894411087036,0.3933509886264801,0.3685536109996078,False,threshold_0.450
0094,0.520938,False,True,0.6062675873392215,0.787464825321557,0.8214030108522565,7.423868179321289,0.3480773866176605,0.46623921394348145,0.5287314851765399,True,threshold_0.450
0095,0.43468,False,True,0.5762228333683601,0.8475543332632798,0.9098735359167788,7.507354736328125,0.5519214272499084,0.6062101125717163,0.575009174616981,True,threshold_0.450
0096,0.437382,False,True,0.5832529559242962,0.8334940881514077,0.9116018873150747,7.518808364868164,0.5559037327766418,0.6254129409790039,0.5779149523814108,True,threshold_0.450
0097,0.690092,False,True,0.6172928680802017,0.7654142638395967,0.8766182413235032,7.57450008392334,0.4752982556819916,0.7187838554382324,0.6679360749919642,True,threshold_0.450
0098,0.56715,False,True,0.5557523118433682,0.8884953763132637,0.9264570989191029,7.620325088500977,0.5901314616203308,0.795612633228302,0.6817078942323793,True,threshold_0.450
0099,0.507211,False,True,0.5558194464167192,0.8883611071665616,0.9259318515746018,7.604689121246338,0.5889212489128113,0.7693978548049927,0.6522204421768731,True,threshold_0.450
0100,0.471745,False,True,0.5830248006301425,0.833950398739715,0.9284471109900954,7.605130672454834,0.5947166085243225,0.770138144493103,0.6284590303514281,True,threshold_0.450
0101,0.539141,False,True,0.6151748648681358,0.7696502702637285,0.9210613198582588,7.5962066650390625,0.5776991248130798,0.7551764249801636,0.6361615640113943,True,threshold_0.450
0102,0.371914,False,True,0.6045899933412873,0.7908200133174255,0.9214871336639174,7.608752727508545,0.5786802172660828,0.7762107849121094,0.5779078030991236,True,threshold_0.450
0103,0.64944,False,True,0.5931732104252717,0.8136535791494566,0.9185890438328143,7.613671779632568,0.5720027685165405,0.7844579219818115,0.6937988539295618,True,threshold_0.450
0104,0.34264,False,True,0.59093642494525,0.8181271501095,0.9222299567720438,7.599704742431641,0.5803917050361633,0.7610412240028381,0.5689680158297004,True,threshold_0.450
0105,0.166786,True,False,0.5798282299658962,0.8403435400682076,0.928620789140964,7.608119487762451,0.5951168537139893,0.7751491069793701,0.5088363001523134,True,threshold_0.450
0106,0.529953,False,True,0.570585113381021,0.858829773237958,0.9378101764617746,7.646047592163086,0.6162899732589722,0.8387381434440613,0.6747527779881983,True,threshold_0.450
0107,0.305624,True,True,0.5637466128440443,0.8725067743119115,0.9527849739857431,7.675032138824463,0.650793194770813,0.8873327374458313,0.6043761413057112,True,threshold_0.450
0108,0.246679,True,False,0.5667057225962359,0.8665885548075283,0.9479477939872837,7.667909145355225,0.6396479606628418,0.8753905296325684,0.5749970090205878,True,threshold_0.450
0109,0.23988,True,False,0.5644533759411173,0.8710932481177653,0.9479631585621433,7.647894382476807,0.6396833658218384,0.8418344259262085,0.5664742079731625,True,threshold_0.450
0110,0.306239,True,True,0.561764421894329,0.8764711562113421,0.9410784102522253,7.620735168457031,0.6238203048706055,0.7963001728057861,0.5818139267775467,True,threshold_0.450
0111,0.124854,True,False,0.5587926876280525,0.8824146247438951,0.9548815964736779,7.614705562591553,0.6556240320205688,0.7861911058425903,0.5147875525214108,True,threshold_0.450
0112,0.531574,False,True,0.5632553878589167,0.8734892242821666,0.9809366479482435,7.5969109535217285,0.7156572341918945,0.7563572525978088,0.6817303422143741,True,threshold_0.450
0113,0.577242,False,True,0.5705601038608236,0.8588797922783529,1.0258158961085744,7.5844573974609375,0.8190629482269287,0.7354779839515686,0.71358094489137,True,threshold_0.450
0114,0.285605,True,True,0.5813916456256469,0.8372167087487061,1.0319648179891328,7.539861679077148,0.8332306146621704,0.6607102155685425,0.5804735077958838,True,threshold_0.450
0115,0.178477,True,False,0.5788622688975358,0.8422754622049284,1.0168463689856218,7.517567157745361,0.7983965873718262,0.6233319640159607,0.5241916027185431,True,threshold_0.450
0116,0.76686,False,True,0.5596550707855548,0.8806898584288905,1.0175888587617534,7.535623550415039,0.8001071810722351,0.6536047458648682,0.7736243570731988,True,threshold_0.450
0117,0.793679,False,True,0.5357566050970854,0.9284867898058291,1.0219026266595992,7.555746078491211,0.8100466728210449,0.6873415112495422,0.8026465947752832,True,threshold_0.450
0118,0.797792,False,True,0.5158357313946834,0.9683285372106332,1.016263177018619,7.543548583984375,0.7970526218414307,0.6668915748596191,0.8055713467823367,True,threshold_0.450
0119,0.535876,False,True,0.5237563318820323,0.9524873362359354,1.0265133900153862,7.507195949554443,0.8206700086593628,0.6059439182281494,0.6901706526246896,True,threshold_0.450
0120,0.619302,False,True,0.5347712570803689,0.9304574858392622,1.0258162573957164,7.415158271789551,0.8190637826919556,0.4516364634037018,0.6879523463869839,True,threshold_0.450
0121,0.773446,False,True,0.5331176334313087,0.9337647331373826,1.0047451592682752,7.374175071716309,0.7705140709877014,0.3829253613948822,0.7268192331039933,True,threshold_0.450
0122,0.558374,False,True,0.5327649735838348,0.9344700528323304,1.0070942730200017,7.397226333618164,0.7759267091751099,0.42157235741615295,0.6497434238847187,True,threshold_0.450
0123,0.533982,False,True,0.5459678329453598,0.9080643341092804,1.0199939733215682,7.398568153381348,0.805648922920227,0.4238220155239105,0.6410998545106836,True,threshold_0.450
0124,0.666933,False,True,0.569002020430597,0.861995959138806,1.047688187255555,7.32114839553833,0.8694589138031006,0.29402250051498413,0.6718686746913782,True,threshold_0.450
0125,0.566664,False,True,0.5727857908346966,0.8544284183306068,1.0634531988496163,7.327634811401367,0.9057827591896057,0.3048974275588989,0.6396873210158223,True,threshold_0.450
0126,0.589876,False,True,0.5328764205535536,0.9342471588928929,1.0795770891350966,7.557943344116211,0.9429336786270142,0.6910253763198853,0.7495916427679585,True,threshold_0.450
0127,0.519919,False,True,0.5219441084978542,0.9561117830042916,1.0381759458224213,7.60182523727417,0.8475416898727417,0.7645963430404663,0.7216175631834999,True,threshold_0.450
0128,0.475567,False,True,0.5157955918137388,0.9684088163725224,1.0037247907124063,7.631669998168945,0.7681632041931152,0.8146331310272217,0.7004678303185718,True,threshold_0.450
0129,0.622441,False,True,0.5173839006612433,0.9652321986775134,0.967299719565114,7.592678546905518,0.684236466884613,0.7492613196372986,0.7287223970398851,True,threshold_0.450
0130,0.353711,False,True,0.5753294544577351,0.8493410910845298,0.8295176043035128,7.333586692810059,0.3667740821838379,0.31487616896629333,0.44768266844693216,False,threshold_0.450
0131,0.398091,False,True,0.5888202991824096,0.8223594016351807,0.8071129770877448,7.353943347930908,0.3151518404483795,0.34900549054145813,0.4565397465250036,True,threshold_0.450
0133,0.617683,False,True,0.6243481858972114,0.7513036282055772,0.7509751140198079,7.29332160949707,0.18580515682697296,0.24736900627613068,0.48396875826173624,True,threshold_0.450
0135,0.509886,False,True,0.5803578246169343,0.8392843507661314,0.7739997462446044,7.34748649597168,0.23885595798492432,0.3381801247596741,0.4872184867021459,True,threshold_0.450
0136,0.475518,False,True,0.5697763751213353,0.8604472497573294,0.829495071539804,7.4195966720581055,0.3667221963405609,0.45907774567604065,0.5274566383547863,True,threshold_0.450
0137,0.467193,False,True,0.5774684810930354,0.8450630378139292,0.8726095429029758,7.431735038757324,0.4660618305206299,0.47942855954170227,0.5449878855752524,True,threshold_0.450
0139,0.31204,True,True,0.5453561833518966,0.9092876332962068,0.9364234663084114,7.498679161071777,0.6130948662757874,0.5916649103164673,0.5476254819776922,True,threshold_0.450
0140,0.271974,True,False,0.5570123153826116,0.8859753692347767,0.9649191468672094,7.522311210632324,0.6787514686584473,0.6312856674194336,0.5479921010625315,True,threshold_0.450
0141,0.407182,False,True,0.5609122642608569,0.8781754714782861,1.0040112293024674,7.538394451141357,0.7688232064247131,0.6582503318786621,0.6239226019563323,True,threshold_0.450
0142,0.293649,True,False,0.5637877119232524,0.8724245761534952,0.9946361916382678,7.560790061950684,0.7472221851348877,0.6957980990409851,0.5805485720658736,True,threshold_0.450
0143,0.467046,False,True,0.5679378557169956,0.8641242885660088,0.9878918836250211,7.561977386474609,0.7316827774047852,0.6977887153625488,0.6455375562666686,True,threshold_0.450
0144,0.331276,False,True,0.5675490722018386,0.8649018555963228,0.9727331450945196,7.579808235168457,0.696755588054657,0.7276833653450012,0.5903785617991963,True,threshold_0.450
0145,0.445695,False,True,0.5802981617147269,0.8394036765705462,0.9377352911386312,7.559272766113281,0.6161174774169922,0.6932542324066162,0.6080330772788309,True,threshold_0.450
0146,0.310105,True,True,0.5763956657425179,0.8472086685149642,0.9419004480381595,7.580953598022461,0.6257142424583435,0.72960364818573,0.5645473118318075,True,threshold_0.450
0147,0.210453,True,False,0.5736494468059931,0.8527011063880139,0.9444236870419513,7.601543426513672,0.6315280199050903,0.7641238570213318,0.5338517966628873,True,threshold_0.450
0148,0.156559,True,False,0.5696573684979525,0.8606852630040951,0.9342865570806602,7.610672473907471,0.6081711649894714,0.7794293761253357,0.5122807608237805,True,threshold_0.450
0149,0.200947,True,True,0.5577299883122065,0.8845400233755869,0.9128633235118344,7.61376428604126,0.5588101148605347,0.7846130132675171,0.5259714303007278,True,threshold_0.450
0150,0.235913,True,False,0.5413646260958931,0.9172707478082138,0.9231440508284079,7.631646633148193,0.5824978351593018,0.8145939707756042,0.557237710748624,True,threshold_0.450
0151,0.268385,True,True,0.5430722715012319,0.9138554569975361,0.9358622398586568,7.635495662689209,0.6118017435073853,0.8210471272468567,0.5766948655503557,True,threshold_0.450
0152,0.360725,False,True,0.5743354328308886,0.8513291343382228,0.9601692333890315,7.637773036956787,0.6678072810173035,0.8248652815818787,0.613090339387481,True,threshold_0.450
0153,0.305607,True,False,0.5977849882385945,0.804430023522811,0.9165271201647456,7.576714038848877,0.5672518014907837,0.7224957346916199,0.5410783119410429,True,threshold_0.450
0154,0.364824,False,True,0.5892688604658424,0.8214622790683153,0.8901412741412462,7.560647010803223,0.5064564347267151,0.6955582499504089,0.5506249927490878,True,threshold_0.450
0155,0.269181,True,True,0.5924460759531982,0.8151078480936036,0.8618601591102699,7.539183616638184,0.44129425287246704,0.6595734357833862,0.4908675073498914,True,threshold_0.450
0156,0.184588,True,False,0.5774892141739528,0.8450215716520943,0.8154989161854908,7.525076866149902,0.33447369933128357,0.6359224915504456,0.4369187525067647,False,threshold_0.450
0157,0.339998,False,True,0.5554223813024396,0.8891552373951208,0.7960390690645311,7.557754039764404,0.289636492729187,0.6907079815864563,0.5098991423421528,True,threshold_0.450
0158,0.35213,False,True,0.542822677310831,0.914354645378338,0.7903797565253958,7.56592321395874,0.2765969932079315,0.7044041752815247,0.5199231627735588,True,threshold_0.450
