图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0080.jpg,A1s,1.1018784191314208,1.064673763983098,0.13257836612654322,0,1,1,0.835,0.00344,0.02188,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9921831450201196
0081.jpg,A1s,1.0928156579447774,1.0604583006505,0.13324520158179012,0,1,1,0.7895,0.00522,0.02864,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.992264776457559
0082.jpg,A6共识,1.036887114330924,0.9789185301365338,0.12838686342592592,0,1,0,0.6714,0.01537,0.04065,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.6771926246022989
0083.jpg,A6共识,1.0831412146450143,1.0584852854557636,0.12833863811728394,0,1,0,0.654,0.01581,0.04336,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.654849183885737
0084.jpg,A1s,1.0916297089618443,1.034912928602913,0.1276271942515432,0,1,0,0.6346,0.01729,0.04549,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9896527718083845
0085.jpg,A1s,1.0973442672690508,1.0604870707697909,0.12286446277006173,0,1,0,0.6238,0.0171,0.04619,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9930405381539029
0086.jpg,A6共识,1.1132763871580025,1.0795632393213277,0.11804434317129629,0,1,0,0.5911,0.01756,0.05139,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.5916224243483098
0087.jpg,A1s,1.1023625959814678,1.0619190533986866,0.11682159047067901,0,1,0,0.5045,0.02704,0.06051,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.994048319228015
0088.jpg,A1s,1.1067547544533134,1.0425964491684718,0.11795609085648148,0,1,0,0.3613,0.04655,0.07825,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9931949635780305
0089.jpg,A1s,1.0978274420571354,1.0845169674444999,0.11493344907407407,0,1,0,0.3218,0.05024,0.08453,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9934515817739364
0090.jpg,A1s,1.0873464147471237,1.0844826387298299,0.10844895351080247,0,1,0,0.3036,0.0482,0.08786,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.991360018854102
0091.jpg,A1s,1.09845117927567,1.0470547902866283,0.09905394000771604,0,1,0,0.3708,0.03196,0.08048,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9915958306556835
0092.jpg,A1s,1.1035842891448147,1.0392831339300168,0.09101249035493827,0,1,0,0.4645,0.01542,0.07071,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9901617541670475
0093.jpg,A1s,1.1209133694700097,1.061700151093853,0.08806809413580247,0,1,0,0.5363,0.00739,0.06162,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9900915823625238
0094.jpg,A1s,1.144031627108291,1.111020145948403,0.08768000096450618,0,1,0,0.4943,0.01076,0.06704,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.990124563601138
0095.jpg,A1s,1.1509465719350955,1.102596111832006,0.08836431809413581,0,1,0,0.4192,0.01918,0.07517,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9875950123545054
0096.jpg,A1s,1.1391377885982976,1.1052139131155054,0.08968810281635803,0,1,0,0.3582,0.02752,0.08263,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.992336448849392
0097.jpg,A1s,1.132509655591077,1.1076158114980514,0.09446915991512346,0,1,0,0.3456,0.03193,0.08457,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9890213103729029
0098.jpg,A1s,1.1241152171056374,1.1035324804435043,0.0998901668595679,0,1,0,0.3034,0.04228,0.0879,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9907228613220436
0099.jpg,A1s,1.1325012809567037,1.1040170523301858,0.10615801022376543,0,1,0,0.3193,0.04527,0.08309,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9933521767816768
0100.jpg,A1s,1.1745778692187436,1.094238755421354,0.10869960455246913,0,1,0,0.4753,0.02633,0.06276,sam3_video,0051,0,0,sam3_if_supported,1,ok,1,10,0.9845952154107739
