图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0074.jpg,A1s,1.0694604996117867,1.113200573316087,0.0965720244984568,0,1,0,0.571,0.02192,0.03386,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9955946476654379
0075.jpg,A1s,1.073949176314558,1.1000048781461897,0.09297393422067901,0,1,0,0.5873,0.01896,0.03272,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9949896330528617
0076.jpg,A1s,1.0698282075016625,1.090547403270424,0.0928393856095679,0,1,0,0.6043,0.01802,0.03067,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9948846182808682
0077.jpg,A1s,1.0363919898084182,1.0554191968020046,0.09177131558641975,0,1,0,0.5422,0.02155,0.03726,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9934764074788798
0078.jpg,A1s,0.9553396463908901,1.0259344609924215,0.08882571373456791,0,1,0,0.453,0.02808,0.04426,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9905315035174325
0079.jpg,A1s,0.9314172789034241,1.0196749896735755,0.08484387056327161,0,1,0,0.4352,0.0281,0.04455,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9910818449610861
0080.jpg,A1s,0.9894914708327434,1.0154446132843447,0.08186209972993827,0,1,0,0.5023,0.02,0.04055,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9909233766864949
0081.jpg,A1s,1.0161515101119567,1.0025511805141396,0.07939043209876544,0,1,0,0.5704,0.01308,0.03646,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9933198586525218
0082.jpg,A1s,1.0211396303192186,0.9976416655613789,0.07583610628858024,0,1,0,0.5999,0.00888,0.03544,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9933280025180948
0083.jpg,A1s,0.9976278244291744,0.985903627739676,0.07035023630401234,0,1,0,0.5921,0.00725,0.03601,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9952538911239197
0084.jpg,A1s,0.9785191603349105,0.9620343588321305,0.06594823013117283,0,1,0,0.575,0.00683,0.03659,sam3_video,0029,0,0,sam3_if_supported,1,ok,1,10,0.9938435441297974
