image,mask_stem,registered_points,inside_mask_points,geometry_score,geometry_flag
crop_0102.png,,0,0,,missing_mask
crop_0103.png,,0,0,,missing_mask
crop_0104.png,,0,0,,missing_mask
crop_0105.png,,0,0,,missing_mask
crop_0106.png,,0,0,,missing_mask
crop_0107.png,,0,0,,missing_mask
crop_0108.png,,0,0,,missing_mask
crop_0109.png,,0,0,,missing_mask
crop_0110.png,,0,0,,missing_mask
crop_0111.png,,0,0,,missing_mask
crop_0112.png,,0,0,,missing_mask
crop_0113.png,,0,0,,missing_mask
crop_0114.png,,0,0,,missing_mask
crop_0115.png,,0,0,,missing_mask
crop_0116.png,,0,0,,missing_mask
crop_0117.png,,0,0,,missing_mask
crop_0118.png,,0,0,,missing_mask
crop_0119.png,,0,0,,missing_mask
crop_0120.png,,0,0,,missing_mask
crop_0121.png,,0,0,,missing_mask
crop_0122.png,,0,0,,missing_mask
crop_0123.png,,0,0,,missing_mask
crop_0124.png,,0,0,,missing_mask
crop_0125.png,,0,0,,missing_mask
crop_0126.png,,0,0,,missing_mask
crop_0127.png,,0,0,,missing_mask
crop_0128.png,,0,0,,missing_mask
crop_0129.png,,0,0,,missing_mask
crop_0130.png,,0,0,,missing_mask
crop_0131.png,,0,0,,missing_mask
crop_0132.png,,0,0,,missing_mask
crop_0133.png,,0,0,,missing_mask
crop_0134.png,,0,0,,missing_mask
crop_0135.png,,0,0,,missing_mask
crop_0136.png,,0,0,,missing_mask
crop_0137.png,,0,0,,missing_mask
crop_0138.png,,0,0,,missing_mask
crop_0139.png,,0,0,,missing_mask
crop_0140.png,,0,0,,missing_mask
crop_0141.png,,0,0,,missing_mask
crop_0142.png,,0,0,,missing_mask
crop_0143.png,,0,0,,missing_mask
crop_0144.png,,0,0,,missing_mask
crop_0145.png,,0,0,,missing_mask
crop_0146.png,,0,0,,missing_mask
crop_0147.png,,0,0,,missing_mask
crop_0148.png,,0,0,,missing_mask
crop_0149.png,,0,0,,missing_mask
crop_0150.png,,0,0,,missing_mask
crop_0151.png,,0,0,,missing_mask
crop_0152.png,,0,0,,missing_mask
crop_0153.png,,0,0,,missing_mask
crop_0154.png,,0,0,,missing_mask
crop_0155.png,,0,0,,missing_mask
crop_0156.png,,0,0,,missing_mask
crop_0157.png,,0,0,,missing_mask
crop_0158.png,,0,0,,missing_mask
crop_0159.png,,0,0,,missing_mask
crop_0160.png,,0,0,,missing_mask
crop_0161.png,,0,0,,missing_mask
crop_0162.png,,0,0,,missing_mask
crop_0163.png,,0,0,,missing_mask
crop_0164.png,,0,0,,missing_mask
crop_0165.png,,0,0,,missing_mask
crop_0166.png,,0,0,,missing_mask
crop_0167.png,,0,0,,missing_mask
crop_0168.png,,0,0,,missing_mask
crop_0169.png,,0,0,,missing_mask
crop_0170.png,,0,0,,missing_mask
crop_0171.png,,0,0,,missing_mask
crop_0172.png,,0,0,,missing_mask
crop_0173.png,,0,0,,missing_mask
crop_0174.png,,0,0,,missing_mask
crop_0175.png,,0,0,,missing_mask
crop_0176.png,,0,0,,missing_mask
crop_0177.png,,0,0,,missing_mask
crop_0178.png,,0,0,,missing_mask
crop_0179.png,,0,0,,missing_mask
crop_0180.png,,0,0,,missing_mask
crop_0181.png,,0,0,,missing_mask
crop_0182.png,,0,0,,missing_mask
crop_0183.png,,0,0,,missing_mask
crop_0184.png,,0,0,,missing_mask
crop_0185.png,,0,0,,missing_mask
crop_0186.png,,0,0,,missing_mask
crop_0187.png,,0,0,,missing_mask
crop_0188.png,,0,0,,missing_mask
crop_0189.png,,0,0,,missing_mask
crop_0190.png,,0,0,,missing_mask
crop_0191.png,,0,0,,missing_mask
crop_0192.png,,0,0,,missing_mask
crop_0193.png,,0,0,,missing_mask
crop_0194.png,,0,0,,missing_mask
crop_0195.png,,0,0,,missing_mask
crop_0196.png,,0,0,,missing_mask
crop_0197.png,,0,0,,missing_mask
crop_0198.png,,0,0,,missing_mask
crop_0199.png,,0,0,,missing_mask
crop_0200.png,,0,0,,missing_mask
crop_0201.png,,0,0,,missing_mask
crop_0202.png,,0,0,,missing_mask
crop_0203.png,,0,0,,missing_mask
crop_0204.png,,0,0,,missing_mask
crop_0205.png,,0,0,,missing_mask
crop_0206.png,,0,0,,missing_mask
crop_0207.png,,0,0,,missing_mask
