图像,选择提示词,选择分数,A1s基础分数,前景面积比例,恢复细结构像素,共识启用,共识接受,共识回退IoU,共识删除像素比例,共识补回像素比例,记忆后端,记忆种子帧,记忆候选采用,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU
0042.jpg,A6共识,0.7850622338226754,0.7439002166758756,0.1739283130787037,0,1,1,0.8555,0.0184,0.00751,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.850480032039898
0043.jpg,A6共识,0.7912273700264011,0.7292309560826283,0.17204740547839506,0,1,1,0.796,0.02355,0.01446,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7975393048377575
0044.jpg,A6共识,0.7559168845120187,0.696722459424667,0.11964216820987654,0,1,0,0.6938,0.03161,0.02831,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6217446247894979
0045.jpg,A6共识,1.0612306365824848,1.0360185200557477,0.10735399787808642,0,1,0,0.6947,0.03328,0.0254,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6620101914643663
0046.jpg,A6共识,1.0478544139601333,1.0700714234771445,0.1108619068287037,0,1,0,0.6889,0.03411,0.02625,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6277411883386623
0047.jpg,A6共识,1.0150775415041464,1.0234115354591533,0.11528899016203703,0,1,0,0.634,0.03699,0.03717,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.58588142899337
0048.jpg,A6共识,0.9973907215871026,1.0466909798108852,0.10304518711419754,0,1,0,0.5932,0.03836,0.04401,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5811716642443986
0049.jpg,A6共识,1.0209189307522464,1.026915045095202,0.10792016300154321,0,1,0,0.6673,0.03275,0.03178,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6526611370056915
0050.jpg,A6共识,1.0277350260619817,1.0533941822162685,0.16867356288580246,0,1,0,0.7114,0.03065,0.02459,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7107041921956216
0051.jpg,A6共识,1.0292320286700665,1.0589983299289076,0.1699979504243827,0,1,0,0.7435,0.02809,0.02014,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7439827316011826
0052.jpg,A6共识,1.0308519723879805,1.056362772377268,0.16116379726080246,0,1,1,0.7734,0.02613,0.01618,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8153655472102931
0053.jpg,A6共识,0.7305625187730369,0.7328728072245453,0.17613642939814814,0,1,1,0.7989,0.0251,0.0126,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7981030452464056
0054.jpg,A6共识,0.7310350533899947,0.7287047517890637,0.18287410783179012,0,1,1,0.8167,0.02473,0.0105,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8152576400010993
0055.jpg,A6共识,0.7283002864529918,0.7334395786497421,0.19342134452160495,0,1,1,0.8018,0.0286,0.01163,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7993310622483741
0056.jpg,A6共识,1.022525075623017,1.0422943886370803,0.19690731095679012,0,1,1,0.7882,0.03293,0.01093,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7871619110446263
0057.jpg,A6共识,0.7027594277111567,0.7158939864326039,0.191689453125,0,1,0,0.7414,0.03498,0.01855,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7479982779889089
0058.jpg,A6共识,0.9907541749822786,0.9998175515214057,0.19038929880401234,0,1,1,0.7724,0.03178,0.01453,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7712672251858536
0059.jpg,A6共识,0.9915388889162108,1.0001746774903812,0.18952184606481481,0,1,1,0.8177,0.02629,0.00987,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8158990773911169
0060.jpg,A6共识,1.0152645385445003,1.0167041704147397,0.1931058304398148,0,1,1,0.8359,0.02419,0.0083,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8231180924227619
0061.jpg,A6共识,1.1024869822830319,1.1059485289696442,0.20237160011574074,0,1,1,0.8725,0.02228,0.00382,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8678421162306631
0062.jpg,A6共识,1.0935167179982528,1.090314420685541,0.20832658179012345,0,1,1,0.8454,0.02852,0.00396,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8395170722161798
0063.jpg,A6共识,1.1477458831470138,1.1833719967373768,0.206479793595679,0,1,1,0.8417,0.02895,0.00394,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8352382193856779
0064.jpg,A6共识,1.1607108658402916,1.177329925628806,0.20246961805555555,0,1,1,0.846,0.0276,0.00385,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.840152752172768
0065.jpg,A6共识,1.136595788364226,1.126827726526057,0.20614197530864198,0,1,1,0.8396,0.0268,0.00688,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8345556429693292
0066.jpg,A6共识,1.1264016849717902,1.1387131427319872,0.19183654031635802,0,1,1,0.8168,0.02408,0.01325,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8137153512507482
0067.jpg,A6共识,1.1145470056346714,1.1346021508316269,0.1796215518904321,0,1,1,0.8152,0.02331,0.01188,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8119820092826456
0068.jpg,A6共识,1.2619735963423246,1.3191745603319476,0.17859013310185184,0,1,1,0.8164,0.02141,0.0136,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8122788351261009
0069.jpg,A6共识,0.8311616401641289,0.8219727010141222,0.185043643904321,0,1,1,0.8425,0.01895,0.0118,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8375650762277735
0070.jpg,A6共识,0.839171037942811,0.8398337286303682,0.1845141300154321,0,1,1,0.8516,0.0221,0.00607,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8488096594145119
0071.jpg,A6共识,0.8248413846183037,0.8237376096900403,0.1879833381558642,0,1,1,0.8344,0.02751,0.00399,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8299150965589512
0072.jpg,A6共识,1.1139374211110031,1.1325175305377884,0.1886741657021605,0,1,1,0.8238,0.02994,0.00364,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8191745180251621
0073.jpg,A6共识,0.7901988148561029,0.7978391701484038,0.1751542004243827,0,1,1,0.8329,0.02338,0.00673,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8292260293950566
0074.jpg,A6共识,1.0561691522708838,1.0680707670905303,0.16014262635030865,0,1,1,0.8258,0.01712,0.01263,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8217956963136153
0075.jpg,A7记忆,1.0333817405848091,1.059750999941015,0.08995237750771605,0,1,1,0.8001,0.01719,0.01616,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9709520795968688
0076.jpg,A7记忆,1.0288285474040955,1.0630257593180952,0.08626989293981481,0,1,1,0.7742,0.016,0.02142,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9702139363801319
0077.jpg,A7记忆,1.0352747730139584,1.04938546482378,0.08534975405092593,0,1,0,0.7304,0.01759,0.02783,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9771740295760195
0078.jpg,A7记忆,1.0392377293060693,1.033314826759836,0.08559268904320988,0,1,0,0.6745,0.0217,0.03408,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9763156903844464
0079.jpg,A7记忆,1.0122497455802932,1.012956780685509,0.08334623360339506,0,1,0,0.7118,0.01644,0.03115,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9782361546678794
0080.jpg,A7记忆,1.0012922210701596,0.957734106196248,0.08077244888117284,0,1,1,0.7658,0.01261,0.0231,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9823585213292622
0081.jpg,A7记忆,0.9817503204336497,0.9254405885887791,0.0783716724537037,0,1,0,0.7142,0.01585,0.02716,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9591612777995999
0082.jpg,A6共识,0.9782918500112509,0.9199394456972161,0.08231746720679012,0,1,0,0.6382,0.01956,0.03626,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5986108286810066
0083.jpg,A7记忆,0.9525499065713792,0.8881633903071443,0.06672441647376544,0,1,0,0.5919,0.01333,0.04909,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9761751633892994
0084.jpg,A7记忆,0.949739600742923,0.9556302450350906,0.0638525993441358,0,1,0,0.536,0.01575,0.0555,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9768821738419956
0085.jpg,A7记忆,0.9580190429647532,0.978083269896678,0.06376109182098766,0,1,0,0.53,0.01565,0.05583,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9694723012753911
0086.jpg,A7记忆,0.9419932023658427,0.9354528932273493,0.06120020736882716,0,1,0,0.5392,0.0115,0.05949,sam3_video,0068,1,0,sam3_if_supported,1,ok,1,10,0.9749579026147154
0087.jpg,A6共识,0.9147524863911064,0.9446600306073489,0.09680748456790124,0,1,0,0.493,0.01344,0.07108,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.4940076114857955
0088.jpg,A1s,1.0358041503753515,0.898529398331407,0.08935679494598765,0,1,0,0.665,0.0,0.0443,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9844352306718783
0089.jpg,A6共识,0.976330143759765,0.8521810543679026,0.10480203510802469,0,1,0,0.6109,0.00083,0.06314,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.6187055486873682
0090.jpg,A6共识,1.0313132539717287,0.8735353564092398,0.1298559268904321,0,1,0,0.5805,0.0018,0.08811,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5734805056355962
0091.jpg,A6共识,1.1052103712706622,1.0070061704329003,0.15532491801697532,0,1,0,0.5999,0.00961,0.08631,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.5981955954535003
0092.jpg,A6共识,1.1040720863384483,1.0320357863497007,0.21168559510030865,0,1,1,0.8362,0.00462,0.0356,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8347914615919242
0093.jpg,A6共识,1.080235184080406,1.0428173454519392,0.22794005594135802,0,1,1,0.9171,0.00801,0.01143,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9088739812921871
0094.jpg,A6共识,1.0655380620780484,1.0872408332516887,0.22235725308641976,0,1,1,0.9086,0.00807,0.01294,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8964233229098303
0095.jpg,A6共识,1.1225550434235712,1.0802171275158128,0.21555567611882717,0,1,1,0.931,0.00198,0.01355,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.9287009973082114
0096.jpg,A6共识,1.1549776962147236,1.0720106454191654,0.22025282118055556,0,1,1,0.8501,0.00333,0.03443,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8486062310342467
0097.jpg,A6共识,1.1685765585476042,1.1140129635274487,0.23730119116512347,0,1,1,0.798,0.01345,0.04268,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7966755788185793
0098.jpg,A6共识,1.1710885528081962,1.158048602457284,0.2595612702546296,0,1,1,0.7885,0.02177,0.04146,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.7878632455289151
0099.jpg,A6共识,1.1701119569890692,1.174567939248628,0.2703713348765432,0,1,1,0.8243,0.02006,0.03285,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8230123383169456
0100.jpg,A6共识,1.1583934900914765,1.1401713616520313,0.2688915412808642,0,1,1,0.8777,0.01261,0.02272,sam3_video,0068,0,0,sam3_if_supported,1,ok,1,10,0.8746619091103914
