图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0047.jpg,P2,1.1147142800395808,0.25102948977623457,6,1,ok,0.00027608989197530864,0,sam3_if_supported,1,ok,1,9,0.9928696335989556,0.7444444444444445,ok
0048.jpg,P2,1.04871660858925,0.23000180844907409,5,1,ok,0.0006641830632716049,0,sam3_if_supported,1,ok,1,9,0.9932798694663005,0.7131782945736435,ok
0049.jpg,P2,1.066758147913907,0.22671778549382715,4,1,ok,0.0008443045910493828,1,sam3_if_supported,1,ok,1,9,0.9939731352986292,0.6807329261521377,low
0050.jpg,P2,1.073931723376829,0.23048683449074073,5,1,ok,0.000804759837962963,1,sam3_if_supported,1,ok,1,9,0.9934700488814684,0.6637532133676093,low
0051.jpg,P2,1.050100377472008,0.2364869068287037,7,1,ok,0.0007306134259259259,1,sam3_if_supported,1,ok,1,9,0.9934450220979304,0.673121611154144,low
0052.jpg,P2,1.0561643834797771,0.24261971932870371,8,1,ok,0.0007378472222222222,1,sam3_if_supported,1,ok,1,9,0.9948732920938093,0.6825164594001463,low
0053.jpg,P2,1.0890850683721403,0.24877049575617283,9,1,ok,0.0008704668209876543,0,sam3_if_supported,1,ok,1,9,0.9956017989546615,0.7703198741478763,ok
0054.jpg,P2,1.0973710413207398,0.25532612364969137,19,1,ok,0.0008077739197530864,0,sam3_if_supported,1,ok,1,9,0.9945576550050399,0.7569702602230484,ok
0055.jpg,P2,1.0687406295728423,0.2478886959876543,6,1,ok,0.00099609375,1,sam3_if_supported,1,ok,1,9,0.9931007240577703,0.6522829904666332,low
0056.jpg,P2,1.0746620196368395,0.2394268422067901,10,1,ok,0.0009652295524691358,1,sam3_if_supported,1,ok,1,9,0.9923528332378786,0.6967941290073387,low
0057.jpg,P2,1.1358512288793918,0.2378026138117284,13,1,ok,0.0008468364197530865,1,sam3_if_supported,1,ok,1,9,0.9929212984724453,0.6788939051918735,low
0058.jpg,P2,1.1066057954197832,0.23176830150462963,13,1,ok,0.0011009837962962963,1,sam3_if_supported,1,ok,1,9,0.9905319165030746,0.6153846153846154,low
