图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0144.jpg,P1,1.2316664458683513,0.2983011429398148,12,1,ok,0.0002277440200617284,0,sam3_if_supported,1,ok,1,9,0.9897676542002836,0.9946686976389947,ok
0145.jpg,P1,1.200906618822121,0.324931640625,19,1,ok,5.172164351851852e-05,0,sam3_if_supported,1,ok,1,9,0.9801208601824927,0.983402489626556,ok
0146.jpg,P2,1.23421695735997,0.31133957851080246,14,1,ok,0.000390625,0,sam3_if_supported,1,ok,1,9,0.9910065450298909,0.9946705426356589,ok
0147.jpg,P2,1.1381440289271656,0.287628158757716,10,1,ok,0.00016963252314814814,0,sam3_if_supported,1,ok,1,9,0.9904969852736405,0.9903536977491961,ok
0148.jpg,P2,1.1525380945799226,0.28150306230709876,17,1,ok,0.00018072434413580248,0,sam3_if_supported,1,ok,1,9,0.9818085197565783,0.9965317919075144,ok
0149.jpg,P2,1.1293866139105506,0.27153115354938273,13,1,ok,0.0006657503858024692,0,sam3_if_supported,1,ok,1,9,0.9889999127960893,0.993431855500821,ok
0150.jpg,P2,1.1763219121356343,0.2760543258101852,7,1,ok,0.00031684027777777776,0,sam3_if_supported,1,ok,1,9,0.9818243985663797,0.9954914337240758,ok
0151.jpg,P2,1.1428081569304442,0.27286048418209874,10,1,ok,0.0004152199074074074,0,sam3_if_supported,1,ok,1,9,0.9913500046464906,0.9940931202223766,ok
0152.jpg,P1,1.0614944998210307,0.23343388310185184,14,1,ok,0.000586058063271605,0,sam3_if_supported,1,ok,1,9,0.9680371018358823,0.9921151868357901,ok
0153.jpg,P1,1.062066326624943,0.19874216338734568,15,1,ok,0.00039809992283950616,0,sam3_if_supported,1,ok,1,9,0.9663536871331131,0.9849198868991518,ok
0154.jpg,P2,1.0174888532136452,0.18537446952160494,0,1,ok,0.0006393470293209877,0,sam3_if_supported,1,ok,1,9,0.9926840856347029,0.9938091769847051,ok
0155.jpg,P2,1.034331957954107,0.1970992476851852,5,1,ok,0.0006369357638888889,0,sam3_if_supported,1,ok,1,9,0.9927635886758017,0.9927294759163889,ok
0156.jpg,P2,1.090043359718159,0.2390991512345679,4,1,ok,0.0001971209490740741,0,sam3_if_supported,1,ok,1,9,0.9926591884282933,0.9625520110957004,ok
