image,mask_stem,registered_points,inside_mask_points,geometry_score,geometry_flag
crop_0167.png,0167,1301,1283,0.9861644888547272,ok
crop_0168.png,0168,1883,1866,0.9909718534253851,ok
crop_0169.png,0169,2823,2771,0.981579879560751,ok
crop_0170.png,0170,1248,1218,0.9759615384615384,ok
crop_0171.png,0171,1405,1366,0.9722419928825623,ok
crop_0172.png,0172,1178,1151,0.9770797962648556,ok
crop_0173.png,0173,955,912,0.9549738219895288,ok
crop_0174.png,0174,1725,1652,0.9576811594202899,ok
crop_0175.png,0175,1141,1087,0.9526730937773883,ok
crop_0176.png,0176,1962,1880,0.9582059123343527,ok
crop_0177.png,0177,2738,2694,0.9839298758217677,ok
crop_0178.png,0178,2557,2514,0.9831834180680485,ok
crop_0179.png,0179,4290,4174,0.972960372960373,ok
crop_0180.png,0180,4378,4269,0.9751027866605756,ok
crop_0181.png,0181,3850,3755,0.9753246753246754,ok
crop_0182.png,0182,4075,3960,0.9717791411042945,ok
crop_0183.png,0183,2623,2569,0.9794128860083874,ok
crop_0184.png,0184,1356,1334,0.9837758112094396,ok
crop_0185.png,0185,1557,1536,0.9865125240847784,ok
crop_0186.png,0186,2422,2396,0.9892650701899257,ok
crop_0187.png,0187,2559,2533,0.9898397811645174,ok
crop_0188.png,0188,1076,1065,0.9897769516728625,ok
crop_0189.png,0189,1270,1261,0.9929133858267717,ok
crop_0190.png,0190,1182,1173,0.9923857868020305,ok
crop_0191.png,0191,181,179,0.988950276243094,ok
crop_0192.png,0192,363,358,0.9862258953168044,ok
crop_0193.png,0193,369,366,0.991869918699187,ok
crop_0194.png,0194,543,540,0.994475138121547,ok
crop_0195.png,0195,853,851,0.9976553341148886,ok
crop_0196.png,0196,1277,1273,0.9968676585747847,ok
crop_0197.png,0197,2964,2954,0.9966261808367072,ok
crop_0198.png,0198,3495,3487,0.9977110157367668,ok
crop_0199.png,0199,3383,3376,0.9979308306237068,ok
crop_0200.png,0200,2721,2717,0.9985299522234473,ok
crop_0201.png,0201,1725,1719,0.9965217391304347,ok
crop_0202.png,0202,1012,1011,0.9990118577075099,ok
crop_0203.png,0203,660,648,0.9818181818181818,ok
crop_0204.png,0204,894,871,0.9742729306487695,ok
crop_0205.png,0205,1158,1129,0.9749568221070811,ok
crop_0206.png,0206,2458,2427,0.9873881204231082,ok
crop_0207.png,0207,2248,2222,0.9884341637010676,ok
