图像,重提示分数,IoU下降,面积变化,SSIM下降,边界变化,是否标记,几何分数,几何标记,最终重提示标记
0105.jpg,0.11040555542580743,0.091640639761701,0.00883688296928538,0.30162676167823377,0.004769468982215298,0,0.9862068965517241,ok,0
0106.jpg,0.12166757686583697,0.10477275661354868,0.02469944715827655,0.30179345552267123,0.022492575872386622,0,0.9885295523339175,ok,0
0107.jpg,0.12038746905973437,0.11981348179668327,0.010580135645367644,0.2974325629395772,0.009663838564393401,0,0.9886638171343617,ok,0
0108.jpg,0.11404675692946553,0.09295346134895077,0.025132220231969038,0.2544848029516924,0.07739193107611604,0,0.9791164658634538,ok,0
0109.jpg,0.14789547425254346,0.19427130681935678,0.013912095680572296,0.25445936847232964,0.08538433885028734,0,0.9934865900383142,ok,0
0110.jpg,0.1542024315006677,0.16696268904211442,0.04938068847862362,0.2798710768373679,0.08968366004619843,0,,,0
0111.jpg,0.12625711116630906,0.13964952530722408,0.011634424580306167,0.2697550950043447,0.04688264941745265,0,0.9902482269503546,ok,0
0112.jpg,0.14534719702532098,0.1925377914644214,0.024977657401983905,0.2561739512537683,0.05114045232556973,0,,,0
0113.jpg,0.1927372413578909,0.3653471175834164,0.016721495461823277,0.24140180615617746,0.0022328319946330897,0,0.9742647058823529,ok,0
0114.jpg,0.2264792814131136,0.3627806809521684,0.1596079689593759,0.20870422516159515,0.04951996366407936,0,0.9725490196078431,ok,0
0115.jpg,0.37087207327087124,0.4415687375861568,0.5227951688439734,0.24296296673774243,0.16588987480191608,0,0.9896678966789668,ok,0
0116.jpg,0.24743860319528208,0.38423373038952935,0.0883884736147125,0.28021500246127673,0.13870619026633005,0,0.987485779294653,ok,0
0117.jpg,0.25243474884103567,0.3403652208069359,0.2639905964536256,0.2534058333012682,0.026385427465898077,0,0.987603305785124,ok,0
0118.jpg,0.12355026354487625,0.15453174006278692,0.042888034036219526,0.22885957990794648,0.010181673579062198,0,0.9934640522875817,ok,0
0119.jpg,0.14376933800014835,0.14771403925296356,0.11115311268049857,0.2526855834118604,0.007398334923475766,0,0.9928721174004193,ok,0
0120.jpg,0.13005139085049827,0.12998654845744417,0.085018668183361,0.2531537818431894,8.657589170144284e-05,0,0.99,ok,0
0121.jpg,0.10645096945715166,0.1157486501686863,0.0034188479785685786,0.2479944497842459,0.020570783049385564,0,0.9937304075235109,ok,0
0122.jpg,0.12197335400622943,0.11455052601362792,0.06431415630954464,0.2400785980246234,0.03854987545278438,0,0.9936886395511921,ok,0
0123.jpg,0.19693464398194563,0.3140896515518229,0.05606720442100916,0.25502776687768103,0.061530154094233916,0,0.9953828395536745,ok,0
0124.jpg,0.101196697499457,0.09425364065773068,0.014323435092916507,0.23527876611535958,0.038715819781215015,0,0.9969814575247952,ok,0
0125.jpg,0.10624701387404986,0.12239222269421912,0.02599461390072014,0.224950056405833,0.004490455696232535,0,0.9979726305119108,ok,0
0126.jpg,0.12871264305355018,0.1780414930710329,0.013253438317231409,0.23305458145034408,0.03214077024529864,0,0.996264674493063,ok,0
0127.jpg,0.11621545115879313,0.13377174566055772,0.045575434896403685,0.21694345022926365,0.025104125974540672,0,0.9959128065395095,ok,0
0128.jpg,0.13947146638331143,0.20537112037264038,0.02687597075744112,0.22443642524766927,0.03175650167739797,0,0.9939622641509434,ok,0
0129.jpg,0.114008666341378,0.13441468493982478,0.035962783939421726,0.21425027047397072,0.029401753393941372,0,0.9955874241588527,ok,0
0130.jpg,0.13988424347227385,0.19464119760112075,0.011961938680280393,0.2169981368293098,0.0967987028965604,0,0.9945593035908596,ok,0
0131.jpg,0.1606473619200851,0.23928901443156458,0.07103436327549677,0.22395131866146534,0.020998575898646326,0,0.9969719909159728,ok,0
0132.jpg,0.14732707059829023,0.21327586868568227,0.04180840465085182,0.24127484306190672,0.012731364200745176,0,0.9983258928571429,ok,0
0133.jpg,0.18009796085905683,0.27685702401392265,0.06800662139298419,0.25138162300016653,0.02233960903930826,0,0.9935022742040286,ok,0
0134.jpg,0.14473556246862065,0.18179206811313542,0.03938198205443552,0.26866664912661686,0.027307872225067833,0,0.9963369963369964,ok,0
0135.jpg,0.12827905767531592,0.1355620584510958,0.0002445300898420166,0.29216876212574483,0.0515267610902378,0,0.997093023255814,ok,0
0136.jpg,0.12483204038687268,0.1327147561752775,0.028552761565060394,0.2793029274073858,0.009453023216093303,0,0.9959819186338523,ok,0
0137.jpg,0.1399833069467176,0.1584208678045006,0.05868582824548693,0.2645237451584489,0.024890732427722925,0,0.9930898321816387,ok,0
0138.jpg,0.30459017584106235,0.523994528381704,0.18017878081837155,0.28664436175283703,0.029908701764425255,0,0.9975550122249389,ok,0
0139.jpg,0.11465620480312676,0.12056938830656827,0.000710966059381083,0.24474509354382523,0.0739526933001752,0,0.99581589958159,ok,0
